Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
51039095,0.4341076,0.4274953,0.0,0.0,0.27461863,0.72152716,0.0,0.8955937,0.1738634,0.0,0.30319697,0.204006,0.63939387,0.026940428,0.0,0.26108414,0.5995526,0.27217335,0.60937035,0.0,0.019698024,0.7069081,0.24252212,0.69953245,0.039334893,0.19194224,0.68230176,0.0,0.4110754,0.0,0.0,0.3296458,0.4421159,0.8829129,0.57869285,0.0006389162,0.63054615,0.0,0.0,0.20490924,0.0,0.065861516,0.19989872,0.30701295,0.0,0.0,0.0,0.0,0.35580286,0.73660034
44137675,0.26251733,0.13261656,0.0,0.0,0.15231192,0.26510707,0.0,0.33248395,0.25158936,0.0,0.33161268,0.18730848,0.42282844,0.08359117,0.0,0.00930791,0.6438358,0.0,0.21565038,0.0,0.0,0.7368901,0.30272108,0.75857115,0.3388152,0.24950172,0.37966117,0.0,0.43929517,0.0,0.0,0.34460616,0.4476441,0.3984241,0.3449924,0.20203413,0.24613214,0.0,0.0,0.0,0.0,0.0,0.015591439,0.34112632,0.0,0.0,0.0,0.0,0.0,0.66237664
16741245,0.15062995,0.0,0.0,0.14812525,0.0,0.6959306,0.0,0.73711866,0.14631405,0.0,0.19119841,0.12045084,0.27912,0.0,0.16134314,0.24986555,0.17482252,0.0,0.11457557,0.0,0.0,0.5932298,0.61800766,0.0,0.46001035,0.72679186,0.3155437,0.0,0.3905012,0.24247809,0.0,0.39622644,0.49917498,1.0029602,0.49929306,0.64389384,0.14615157,0.0,0.0,0.0,0.0,0.15421668,0.0,0.09992597,0.0,0.0,0.0,0.0,0.09946254,0.81368434
11152667,0.0,0.16235816,0.0,0.0,0.21126162,0.4445186,0.0,0.5305414,0.015721556,0.0,0.48857033,0.23975508,0.22303823,0.048726346,0.0,0.0,0.50959736,0.0,0.04603822,0.0,0.069217585,0.30871513,0.01598007,0.13185237,0.43859944,0.33178127,0.23737724,0.0,0.5094777,0.0,0.0,0.417054,0.59679395,0.37715754,0.25953615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30422288,0.24501216,0.0,0.0,0.0,0.0,0.07313148,0.7900085
25262965,0.74294144,0.40444174,0.0,0.0,0.35180777,0.29921854,0.0,0.37236878,0.39059064,0.0,0.41966167,0.39969805,0.52081853,0.17131385,0.0,0.14690334,0.84919417,0.39876908,0.26616538,0.0,0.0,0.4263934,0.053592686,0.9630277,0.1277226,0.21387485,0.4189338,0.028548148,0.3971035,0.0,0.0,0.58678716,0.38967746,0.676138,0.38643226,0.40250787,0.3898986,0.0,0.0,0.16760918,0.0,0.0,0.28193626,0.29706836,0.0,0.0,0.0,0.0,0.3578403,0.6605557
5738263,0.039225467,0.15161124,0.0,0.0,0.01866634,0.43021065,0.0,0.48614228,0.3833178,0.0,0.20961602,0.35409606,0.29436448,0.16800815,0.0,0.37169337,0.6497514,0.0,0.3106738,0.0,0.20381646,0.3339826,0.25307697,0.5090347,0.19918422,0.0,0.14332134,0.0,0.3430491,0.0,0.0,0.22840673,0.41624206,0.38663608,0.013778352,0.0,0.10393752,0.0,0.0,0.008298705,0.0,0.0,0.0,0.6030729,0.0,0.0,0.0,0.0,0.0,0.69176733
11364421,0.6220844,0.4721555,0.0,0.0,0.32255495,0.46548763,0.0,0.3812937,0.31473452,0.0,0.35825902,0.20195526,0.44337443,0.035937127,0.0,0.0,0.8216816,0.4532164,0.5594409,0.0,0.0,0.71165663,0.07486258,0.7753827,0.18425265,0.48871818,0.26983494,0.0,0.48779225,0.0,0.0,0.638533,0.40837225,0.52238464,0.25862727,0.039270613,0.29203922,0.0,0.0,0.11359282,0.0,0.0,0.2987819,0.44020286,0.0,0.0,0.0,0.0,0.15553737,0.75491685
53440640,0.28283465,0.11810094,0.0,0.0,0.0,0.07208317,0.0,0.11637133,0.24216492,0.013883168,0.11145547,0.28459322,0.2948529,0.15030386,0.0,0.0,0.28648403,0.058660746,0.091694914,0.0,0.0,0.37987274,0.24710289,0.44591522,0.45132908,0.2594851,0.01800455,0.0,0.15157798,0.0,0.0,0.26583907,0.40455586,0.28720215,0.17774609,0.17298649,0.058778804,0.0,0.0,0.0,0.0,0.0016319226,0.07115781,0.051540058,0.0,0.0,0.0,0.0,0.014278423,0.47201824
156422,0.6065732,0.03391639,0.0,0.0,0.5192268,0.46643633,0.0,0.55400956,0.06262327,0.0,0.36902496,0.56858116,0.103646554,0.0,0.0,0.0045999484,1.061119,0.03873149,0.33232012,0.0,0.0,0.4079902,0.37306523,0.82796216,0.2095989,0.1419203,0.48991734,0.0,0.74137115,0.08632614,0.0,0.77893555,0.46618745,0.49953893,0.40759677,0.57737124,0.7252671,0.0,0.0,0.069714606,0.0,0.0,0.27445915,0.14892764,0.0,0.0,0.0,0.0035397073,0.0,0.7791242
25150857,0.6198658,0.3907951,0.0,0.0,0.35595548,0.54455525,0.0,0.4166296,0.2750362,0.0,0.29592812,0.34352085,0.42113006,0.04316823,0.0,0.0,0.86503565,0.4022705,0.41483822,0.0,0.0,0.7274023,0.1349972,0.84884644,0.16167404,0.4244249,0.31847402,0.0,0.4783541,0.0,0.0,0.6449617,0.4058444,0.5046772,0.33473685,0.17635757,0.34192216,0.0,0.0,0.09386259,0.0,0.0,0.2589838,0.39714783,0.0,0.0,0.0,0.0,0.20800678,0.7065128
445091,0.5196986,0.18344204,0.0,0.0,0.2507044,0.0147963185,0.0,0.0,0.26503357,0.0,0.21737283,0.0,0.4693712,0.0,0.0,0.23314083,0.5469538,0.17170347,0.23470078,0.0,0.0,0.80183107,0.4984086,0.7262576,0.37184215,0.26338774,0.16589995,0.0,0.3637301,0.12628725,0.0,0.25103143,0.53213114,0.49984902,0.34586558,0.2790577,0.10070965,0.0,0.0,0.0,0.0,0.15277302,0.16822697,0.16247542,0.0,0.0,0.0,0.0,0.09254746,0.7086982
445455,0.46861127,0.24612702,0.0,0.0016329562,0.32966778,0.063634984,0.0,0.29365104,0.46418628,0.0,0.288728,0.08578276,0.27900663,0.0025307694,0.0,0.08624101,0.51153773,0.0,0.34855512,0.0,0.0,0.76072496,0.50132185,0.5056402,0.4219534,0.49627393,0.35248485,0.0,0.56092817,0.05005881,0.0,0.27152255,0.5626907,0.792403,0.43312582,0.20321701,0.11016699,0.0,0.0,0.0,0.0,0.11788202,0.1148329,0.2054604,0.0,0.0,0.0,0.0,0.14410724,0.88748896
9813758,0.070428655,0.07098351,0.0,0.054853816,0.115585744,0.2880871,0.0,0.49669793,0.098823205,0.0,0.16792908,0.2306008,0.43718362,0.60178614,0.0,0.009956979,0.55917645,0.14205924,0.23138672,0.0,0.0,0.425073,0.2684736,0.43142113,0.0,0.13395119,0.37104118,0.083873354,0.35395223,0.23735929,0.0,0.42882568,0.40703171,0.34517258,0.13802549,0.34889817,0.44488543,0.0,0.0,0.0,0.0,0.00795584,0.17342123,0.26403567,0.0,0.0,0.0,0.0,0.19754693,0.7605736
135440466,0.103474535,0.3492493,0.0,0.0,0.18597123,0.794568,0.0,0.5318454,0.25801313,0.0,0.34364694,0.1173056,0.64651215,0.07863933,0.0,0.061268736,0.9213574,0.14824602,0.27763295,0.0,0.0,0.5068639,0.113507554,0.5849264,0.03618493,0.13799335,0.46891627,0.0,0.5217348,0.0,0.0,0.739386,0.37010443,0.3956029,0.27963707,0.049385328,0.62895614,0.0,0.0,0.17145662,0.0,0.0,0.3043294,0.3837576,0.0,0.0,0.0,0.0,0.07955583,0.83668196
24785538,0.3623787,0.40966016,0.0,0.0,0.27360642,0.6273083,0.0,0.46892643,0.2999936,0.0,0.35874954,0.16187519,0.536198,0.08665165,0.0,0.014293626,0.8454098,0.28889358,0.42497933,0.0,0.0,0.603678,0.092689,0.6639963,0.09993849,0.29318434,0.37739465,0.0,0.49424607,0.0,0.0,0.6581882,0.39259842,0.4708132,0.29724082,0.040428612,0.47603726,0.0,0.0,0.15531851,0.0,0.0,0.29878408,0.3888788,0.0,0.0,0.0,0.0,0.13922769,0.79194844
137699558,0.41733438,0.20428719,0.0,0.0,0.41391522,0.5468097,0.0,0.5750648,0.032826845,0.0,0.46612763,0.2820533,0.098458976,0.06983166,0.0,0.0016321456,0.8617068,0.08562478,0.24255034,0.0,0.14005408,0.54371417,0.005293749,0.53316605,0.3195571,0.39766002,0.26835477,0.0,0.59496665,0.0,0.0,0.53832966,0.5320876,0.55592656,0.36688846,0.23801681,0.5050135,0.0,0.0,0.0,0.0,0.0,0.25216225,0.07765146,0.0,0.0,0.0,0.0,0.086821415,0.8845519
76446078,0.41733438,0.20428719,0.0,0.0,0.41391522,0.5468097,0.0,0.5750648,0.032826845,0.0,0.46612763,0.2820533,0.098458976,0.06983166,0.0,0.0016321456,0.8617068,0.08562478,0.24255034,0.0,0.14005408,0.54371417,0.005293749,0.53316605,0.3195571,0.39766002,0.26835477,0.0,0.59496665,0.0,0.0,0.53832966,0.5320876,0.55592656,0.36688846,0.23801681,0.5050135,0.0,0.0,0.0,0.0,0.0,0.25216225,0.07765146,0.0,0.0,0.0,0.0,0.086821415,0.8845519
56646779,0.13655354,0.21674427,0.0,0.0,0.30045813,0.33618653,0.0,0.3982531,0.17026083,0.0,0.25264442,0.114608556,0.346681,0.17306194,0.0,0.0,0.53722167,0.0,0.06143696,0.0,0.010304609,0.49272308,0.049827084,0.39849758,0.32483086,0.3861118,0.23694675,0.0,0.40970746,0.0,0.0583699,0.47073424,0.52986854,0.18314683,0.13721524,0.0014780234,0.12685883,0.0,0.0,0.0,0.0,0.0,0.26409605,0.28227967,0.0,0.0,0.0,0.0,0.0,0.6469644
68056272,0.10278766,0.20059061,0.0,0.0,0.2747736,0.33585083,0.0,0.3714801,0.17433926,0.0,0.23349762,0.16093603,0.30101252,0.14993463,0.0,0.0,0.54909694,0.0,0.07387169,0.0,0.0,0.52382505,0.054849252,0.38415706,0.3641107,0.41869217,0.23529345,0.0,0.41542143,0.0,0.054174572,0.48764062,0.52195525,0.19148919,0.14689991,0.026942052,0.13110775,0.0,0.0,0.0,0.0,0.0,0.25439847,0.2907903,0.0,0.0,0.0,0.0,0.0,0.63456476
124202324,0.3178875,0.8268985,0.0,0.0,0.3819202,0.91327775,0.0,0.41131306,0.25647447,0.0,0.34644872,0.34901235,0.57190526,0.07036069,0.0,0.12744758,0.94949013,0.32497194,0.24366097,0.0,0.11155414,0.57946956,0.0,0.5720696,0.24389127,0.18947293,0.6463974,0.0,0.6127596,0.0,0.0,0.5282541,0.95848066,0.54992956,0.3395743,0.001428099,0.3170076,0.0,0.0,0.08729635,0.0,0.0,0.3196386,0.228183,0.0,0.0,0.0,0.0,0.29628697,0.9170452
44484893,0.71833026,0.43771422,0.0,0.0,0.34814817,0.41233295,0.0,0.43219432,0.10260348,0.033431407,0.19881546,0.5576382,0.24260779,0.0,0.0,0.13551514,1.0057632,0.049085584,0.4343246,0.0,0.0,0.48881692,0.19022636,1.046422,0.21488559,0.6241497,0.29889533,0.0,0.09563496,0.0,0.0,0.67147475,0.43336716,0.4406266,0.0,0.13815902,0.15635237,0.0,0.0,0.0,0.0,0.0,0.33545917,0.33238962,0.0,0.0,0.0,0.0,0.09945602,0.84731734
73755588,0.586521,0.18863165,0.0,0.0,0.3553722,0.589774,0.0,0.9957418,0.0051652235,0.0,0.45960796,0.336086,0.040628865,0.0,0.3287236,0.0,0.8316477,0.0,0.35338166,0.0,0.0,1.1222485,0.3061516,0.9394443,0.39733145,0.73806643,0.6394592,0.0,0.34602112,0.0,0.0,0.8684979,0.5420215,0.72463894,0.5161538,0.19338627,0.07628348,0.0,0.0,0.0,0.0,0.1634126,0.22497594,0.39001206,0.0,0.0,0.0,0.0,0.16417018,1.1626779
44486219,0.6636301,0.3304752,0.0,0.0,0.36818835,0.48990253,0.0,0.6578145,0.047010005,0.0,0.319171,0.46486107,0.1522241,0.0,0.0,0.0075001344,0.9174781,0.0,0.40406266,0.0,0.0,0.7892612,0.22188652,1.0034969,0.31079483,0.65933233,0.4447426,0.0,0.21541859,0.0,0.0,0.75010884,0.46921703,0.5445174,0.22842248,0.14520213,0.11449845,0.0,0.0,0.0,0.0,0.0,0.28289852,0.362972,0.0,0.0,0.0,0.0,0.1489913,0.9775291
54639126,0.4615594,0.4313597,0.0,0.07020988,0.29262346,0.59134567,0.0,0.8536111,0.0,0.0,0.43006468,0.16180131,0.0,0.016507998,0.4092657,0.0,0.60696703,0.0,0.23846553,0.0,0.0,0.84672457,0.28875703,0.5808692,0.71126664,0.7088295,0.6307538,0.0,0.5008605,0.0,0.0,0.9563048,0.6195296,0.69258004,0.7582322,0.15705466,0.0,0.0,0.0,0.0,0.0,0.38167286,0.47858772,0.23064287,0.0,0.0,0.082068436,0.0,0.12579192,1.2649504
44487872,0.6348082,0.33175743,0.0,0.0,0.42709285,0.56078136,0.0,0.6645202,0.010164654,0.0,0.37839437,0.41680622,0.1268269,0.0,0.0,0.0,0.92563236,0.0,0.4156909,0.0,0.0,0.8745898,0.17817432,0.9788146,0.35560167,0.63459957,0.45031655,0.0,0.29987898,0.0,0.0,0.7296277,0.48076653,0.51639724,0.29958773,0.11007794,0.08159487,0.0,0.0,0.0,0.0,0.0,0.28456154,0.40384755,0.0,0.0,0.0,0.0,0.18714413,1.0090678
123894352,0.61152154,0.26598948,0.0,0.0,0.36508185,0.58694786,0.0,0.8603786,0.02617413,0.0,0.43114376,0.3371358,0.09137727,0.0,0.21473108,0.0,0.838655,0.0,0.3618478,0.0,0.0,1.0421534,0.28209874,0.9520207,0.40426117,0.6687616,0.5817989,0.0,0.34239176,0.0,0.0,0.80793136,0.5528359,0.6576832,0.43430474,0.13627309,0.0845346,0.0,0.0,0.0,0.0,0.1363181,0.24036992,0.38813645,0.0,0.0,0.0,0.0,0.2075704,1.1156461
44493952,0.6971307,0.4020226,0.0,0.0,0.37831742,0.4544385,0.0,0.49268898,0.064261414,0.0,0.2553249,0.5150466,0.20450768,0.0,0.0,0.091303125,0.9452622,0.027896605,0.42787996,0.0,0.0,0.644717,0.18253492,1.0269349,0.27848148,0.6067543,0.3634799,0.0,0.15991363,0.0,0.0,0.6857935,0.4455173,0.453417,0.09603428,0.1101743,0.13573492,0.0,0.0,0.0,0.0,0.0,0.304937,0.35123736,0.0,0.0,0.0,0.0,0.15023875,0.8923298
54639701,0.3991007,0.54802966,0.0,0.0,0.4075474,0.6133974,0.0,0.20724472,0.0,0.054225285,0.27799037,0.04595177,0.44715595,0.0,0.0,0.051814172,0.8638274,0.079995796,0.18584684,0.0,0.14437467,0.37871766,0.03885894,0.34336853,0.20818485,0.24143778,0.5812651,0.0,0.26792535,0.0,0.0,0.5958444,0.59987724,0.35451332,0.20647836,0.07952616,0.0072390153,0.0,0.0,0.0,0.0,0.0,0.24105257,0.21491097,0.0,0.0,0.0,0.0,0.0,0.7264956
89183176,0.0,0.37522522,0.0,0.0,0.31319073,0.59467536,0.0,0.33342928,0.05974528,0.0,0.22876665,0.30865532,0.20795867,0.13101332,0.0,0.02581813,0.7205077,0.0,0.1450483,0.0,0.30905038,0.28287804,0.032475244,0.092028536,0.33656242,0.24085821,0.32580656,0.0,0.42942625,0.088776365,0.049807873,0.29749867,0.78422207,0.3575604,0.13080455,0.16063288,0.042280395,0.0,0.0,0.0,0.0,0.0,0.17894025,0.19768468,0.0,0.0,0.0,0.0067844437,0.034428366,0.6415512
54618164,0.67155004,0.4575724,0.0,0.0,0.38407418,0.5093533,0.0,0.4794789,0.06253837,0.0,0.27534714,0.42045033,0.1961517,0.0,0.0,0.1515906,0.90037346,0.058454104,0.40202177,0.0,0.0,0.67030466,0.21624392,0.9622699,0.31578988,0.5097431,0.4500568,0.0,0.20712551,0.0,0.0,0.66204107,0.51532227,0.46341467,0.102541015,0.04415349,0.16113028,0.0,0.0,0.0,0.0,0.0,0.275363,0.35912648,0.0,0.0,0.0,0.0,0.2009252,0.94517195
54618305,0.6251534,0.34389567,0.0,0.0,0.2907625,0.44218573,0.0,0.6535135,0.0,0.006151788,0.4714313,0.067046985,0.0,0.0,0.0915779,0.30939236,1.0234501,0.0,0.24651125,0.0,0.0,0.5243993,0.34776393,0.7213838,0.057154078,0.65069526,0.80236155,0.0,0.3703721,0.0,0.0,0.89368296,0.62184626,0.7041228,0.0,0.40361673,0.0,0.0,0.04574313,0.0,0.0,0.0116829,0.27684373,0.43242335,0.0,0.0,0.0,0.0,0.025273869,1.033235
44498493,0.6487821,0.085646614,0.0,0.0,0.4731464,0.39132655,0.0,0.9227359,0.0,0.0,0.45642513,0.17901821,0.045988612,0.0,0.1846918,0.11942634,0.8663848,0.0,0.29623136,0.0,0.21299782,0.54533315,0.035933953,0.7861638,0.0,0.5219367,0.66066253,0.0,0.3314159,0.10217186,0.0,0.69134897,0.5073063,0.67153037,0.26660734,0.18888764,0.03962911,0.0,0.3085053,0.0,0.0,0.0,0.43386132,0.59373116,0.0,0.0,0.0,0.0,0.06768156,0.9159667
54639665,0.33324617,0.55030113,0.0,0.0,0.32522762,0.39388978,0.0,0.1656262,0.0,0.0024573847,0.41435364,0.12747076,0.38269213,0.0,0.0,0.027118372,0.70526224,0.027596183,0.0,0.0,0.0,0.29861048,0.20651266,0.52920306,0.3951474,0.40411377,0.26987877,0.0,0.3487723,0.0,0.0,0.48491007,0.58287644,0.374165,0.0,0.02926987,0.0,0.0,0.0,0.0,0.0,0.0,0.2227546,0.15526086,0.0,0.0,0.0,0.0,0.105650276,0.8375078
44491742,0.48150173,0.5570957,0.0,0.0,0.41675213,0.0627836,0.0,0.4105413,0.24105094,0.0,0.29027584,0.42359808,0.3307765,0.25141904,0.0,0.28963664,0.96997887,0.061949346,0.22727953,0.0,0.0,0.5143953,0.10867049,0.73251677,0.12919474,0.24646309,0.6084087,0.0,0.23022006,0.0240137,0.0,0.5325113,0.38178888,0.5362123,0.0727415,0.13058405,0.31403226,0.0,0.0,0.21951996,0.0,0.0,0.0,0.25281763,0.0,0.0,0.0,0.0,0.14969648,0.7487437
71466380,0.0053186268,0.36829236,0.0,0.0,0.3004731,0.5616494,0.0,0.34005558,0.072218,0.0,0.23429018,0.31336284,0.21527697,0.119425505,0.0,0.043511886,0.6781752,0.0,0.15194862,0.0,0.28448075,0.27580795,0.04593404,0.09527976,0.3419061,0.23581636,0.31232995,0.0,0.43503284,0.068230316,0.034888946,0.31597778,0.76595306,0.35470206,0.12267837,0.12991077,0.049827605,0.0,0.0,0.0,0.0,0.0,0.17399749,0.18468791,0.0,0.0,0.0,0.0,0.051654615,0.63750976
613753,0.3019161,0.26897764,0.0,0.0,0.08142975,0.32746863,0.0,0.35415003,0.12243821,0.0,0.31706318,0.14935489,0.21070065,0.0,0.0,0.08077544,0.5490921,0.0,0.33707932,0.0,0.0,0.40207642,0.25184238,0.56962454,0.18247405,0.3006489,0.43717304,0.0,0.3711195,0.0,0.0,0.2921254,0.5588478,0.42263782,0.110658474,0.0,0.093260676,0.0,0.0,0.043609314,0.0,0.0,0.102549605,0.1541219,0.0,0.0,0.0,0.0,0.0,0.6235721
54618359,0.63323945,0.43139553,0.0,0.0,0.34541956,0.4936182,0.0,0.5504869,0.0,0.0,0.38726807,0.20255733,0.033076756,0.0,0.0,0.28101268,0.98463625,0.0,0.30218574,0.0,0.0,0.60104275,0.28131667,0.8216107,0.19478676,0.5222281,0.66571164,0.0,0.31064147,0.0,0.0,0.7738103,0.57918835,0.5927722,0.049188413,0.17784251,0.09324602,0.0,0.0,0.0,0.0,0.0,0.27304888,0.4059335,0.0,0.0,0.0,0.0,0.124247074,1.0217786
44505237,0.61532307,0.47925276,0.0,0.0,0.37738377,0.5400758,0.0,0.4998322,0.0,0.0,0.42693603,0.14775671,0.15448359,0.0,0.0,0.25319743,1.0403752,0.0,0.23389643,0.0,0.073644474,0.6416608,0.16853647,0.83292687,0.21979782,0.43986338,0.63686705,0.0,0.34066632,0.0,0.0,0.7691418,0.56091,0.5892658,0.13519038,0.056836568,0.106722176,0.0,0.0,0.0,0.0,0.0,0.31426388,0.40234232,0.0,0.0,0.0,0.0,0.12652613,1.0340586
55508,0.36937696,0.0,0.0,0.0,0.0,0.0,0.0,0.03628805,0.0015000501,0.057591468,0.18367848,0.16714613,0.27889517,0.086087696,0.049205184,0.0,0.38250196,0.0,0.0,0.0,0.0,0.61300844,0.12145666,0.42308155,0.48419926,0.4205243,0.47990838,0.0,0.2705118,0.20592125,0.0,0.6711778,0.44126517,0.5507554,0.16053772,0.0,0.12785636,0.0,0.0,0.022700822,0.0,0.0,0.0,0.11142066,0.0,0.0,0.0,0.0,0.0,0.9314866
44494015,0.6875263,0.38893697,0.0,0.0,0.38693535,0.45170373,0.0,0.50564015,0.053356256,0.0,0.26873046,0.519806,0.1957599,0.0,0.0,0.08525313,0.9516934,0.017080389,0.42877954,0.0,0.0,0.6532664,0.17517456,1.0281804,0.2814759,0.61669123,0.36270508,0.0,0.16693243,0.0,0.0,0.6873045,0.43788892,0.45290315,0.10235988,0.11037107,0.12996209,0.0,0.0,0.0,0.0,0.0,0.3022731,0.35259658,0.0,0.0,0.0,0.0,0.14732993,0.895589
44486093,0.73623794,0.3684838,0.0,0.0,0.51943207,0.2886057,0.0,0.47821754,0.044243965,0.004056211,0.3005651,0.31290704,0.36122152,0.0,0.0,0.18072683,0.998484,0.012739882,0.27503017,0.0,0.0,0.5447281,0.07734231,0.8652751,0.2747985,0.45931408,0.31676862,0.0,0.19434638,0.0,0.0,0.69123524,0.32412264,0.45924672,0.0,0.04466254,0.05627906,0.0,0.0,0.0,0.0,0.0,0.29889262,0.41007194,0.0,0.0,0.0,0.0,0.13493624,0.85220903
11257553,0.17596409,0.15732957,0.0,0.0,0.25033987,0.51233375,0.0,0.4740284,0.14673573,0.0058775963,0.47620094,0.24798283,0.43163264,0.2775655,0.0,0.07733189,0.6007588,0.10981675,0.1615292,0.0,0.0,0.35568932,0.14322539,0.24780843,0.24730411,0.28607985,0.32173616,0.0,0.50347096,0.0,0.0,0.45346218,0.6379796,0.3267586,0.0,0.16993366,0.12709695,0.0,0.0,0.16146025,0.0,0.0,0.062083676,0.13094728,0.0,0.0,0.0,0.0,0.19015968,0.7212173
